trajectory_id,particle,phase_pre,phase_post,rel_x_pre_um,rel_y_pre_um,rel_z_pre_um,rel_x_post_um,rel_y_post_um,rel_z_post_um,step_len_um,edep_keV
T000611,Li7,binder_void,binder_void,1.90866,-1.4304,1.09105,1.90866,-1.4304,1.09105,0,0
T000612,alpha,BN,binder_void,0,0,0,-0.38054,0.3445,-0.24019,0.566747,229.597
T000612,alpha,binder_void,BN,-0.38054,0.3445,-0.24019,-0.67839,0.6047,-0.43036,0.43886,63.6969
T000612,alpha,BN,binder_void,-0.67839,0.6047,-0.43036,-0.78062,0.6938,-0.49752,0.151323,57.7573
T000612,alpha,binder_void,BN,-0.78062,0.6938,-0.49752,-0.95023,0.8417,-0.60965,0.251441,42.9111
T000612,alpha,BN,binder_void,-0.95023,0.8417,-0.60965,-1.44931,1.2769,-0.93561,0.738232,309.969
T000612,alpha,binder_void,ZnS,-1.44931,1.2769,-0.93561,-1.61141,1.4153,-1.0406,0.237554,37.9124
T000612,alpha,ZnS,ZnS,-1.61141,1.4153,-1.0406,-3.95661,3.4036,-2.56837,3.50586,728.157
T000612,alpha,ZnS,ZnS,-3.95661,3.4036,-2.56837,-3.95661,3.4036,-2.56837,0,0
T000613,Li7,BN,binder_void,0,0,0,-0.29943,0.54891,-0.36946,0.726781,431.529
T000613,Li7,binder_void,BN,-0.29943,0.54891,-0.36946,-0.36695,0.67518,-0.45238,0.165493,24.6748
T000613,Li7,BN,BN,-0.36695,0.67518,-0.45238,-0.77535,1.43449,-0.94523,0.998332,383.796
T000613,Li7,BN,BN,-0.77535,1.43449,-0.94523,-0.77535,1.43449,-0.94523,0,0
T000614,alpha,BN,binder_void,0,0,0,0.07666,-0.14054,0.0946,0.185953,65.5007
T000614,alpha,binder_void,ZnS,0.07666,-0.14054,0.0946,0.11709,-0.21507,0.1456,0.0989473,13.131
T000614,alpha,ZnS,binder_void,0.11709,-0.21507,0.1456,1.66324,-3.05811,2.09919,3.79893,1053
T000614,alpha,binder_void,BN,1.66324,-3.05811,2.09919,1.73827,-3.20802,2.14579,0.17402,32.4212
T000614,alpha,BN,binder_void,1.73827,-3.20802,2.14579,2.03636,-3.80127,2.33838,0.692718,165.127
T000614,alpha,binder_void,ZnS,2.03636,-3.80127,2.33838,2.20889,-4.16147,2.43299,0.411076,41.9614
T000614,alpha,ZnS,ZnS,2.20889,-4.16147,2.43299,2.38324,-4.75267,2.82285,0.765967,9.3101
T000614,alpha,ZnS,ZnS,2.38324,-4.75267,2.82285,2.74389,-4.97127,3.49891,0.909243,89.5438
T000614,alpha,ZnS,ZnS,2.74389,-4.97127,3.49891,2.74389,-4.97127,3.49891,0,0
T000615,Li7,BN,binder_void,0,0,0,-0.09469,0.19819,0.3402,0.405086,260.338
T000615,Li7,binder_void,BN,-0.09469,0.19819,0.3402,-0.32902,0.49788,0.85711,0.642065,100.227
T000615,Li7,BN,binder_void,-0.32902,0.49788,0.85711,-0.64827,0.91921,1.52243,0.851987,314.63
T000615,Li7,binder_void,BN,-0.64827,0.91921,1.52243,-0.68585,0.96756,1.61741,0.11309,10.5394
T000615,Li7,BN,BN,-0.68585,0.96756,1.61741,-0.98441,1.35618,2.35515,0.914303,158.998
T000615,Li7,BN,BN,-0.98441,1.35618,2.35515,-0.98441,1.35618,2.35515,0,0
T000616,alpha,BN,binder_void,0,0,0,0.07798,-0.16322,-0.28018,0.333516,125.482
T000616,alpha,binder_void,ZnS,0.07798,-0.16322,-0.28018,0.10149,-0.21108,-0.36445,0.0997244,14.6845
T000616,alpha,ZnS,binder_void,0.10149,-0.21108,-0.36445,0.6227,-1.28635,-2.24851,2.23706,761.83
T000616,alpha,binder_void,binder_void,0.6227,-1.28635,-2.24851,1.47609,-3.07977,-5.486042,3.80369,568.003
T000616,alpha,binder_void,binder_void,1.47609,-3.07977,-5.486042,1.47609,-3.07977,-5.486042,0,0
T000617,Li7,BN,binder_void,0,0,0,-0.00397,0.0227,0.01065,0.0253894,14.3913
T000617,Li7,binder_void,ZnS,-0.00397,0.0227,0.01065,-0.0611,0.35239,0.16409,0.368148,58.3189
T000617,Li7,ZnS,ZnS,-0.0611,0.35239,0.16409,-0.26562,1.68259,1.01146,1.60074,605.931
T000617,Li7,ZnS,ZnS,-0.26562,1.68259,1.01146,-0.10034,2.03465,2.12422,1.29194,161.358
T000617,Li7,ZnS,ZnS,-0.10034,2.03465,2.12422,-0.10034,2.03465,2.12422,0,0
T000618,alpha,BN,binder_void,0,0,0,0.14908,-0.85332,-0.40041,0.954442,375.234
T000618,alpha,binder_void,BN,0.14908,-0.85332,-0.40041,0.30726,-1.76796,-0.82568,1.02109,154.214
T000618,alpha,BN,binder_void,0.30726,-1.76796,-0.82568,0.43551,-2.51252,-1.17888,0.834235,374.549
T000618,alpha,binder_void,BN,0.43551,-2.51252,-1.17888,0.6316,-3.59703,-1.7149,1.22597,211.038
T000618,alpha,BN,BN,0.6316,-3.59703,-1.7149,0.76018,-4.37749,-2.089135,0.876826,354.965
T000618,alpha,BN,BN,0.76018,-4.37749,-2.089135,0.76018,-4.37749,-2.089135,0,0
T000619,Li7,BN,binder_void,0,0,0,0.10461,0.09076,-0.08604,0.163069,107.863
T000619,Li7,binder_void,BN,0.10461,0.09076,-0.08604,0.9383,0.80679,-0.77047,1.29537,210.076
T000619,Li7,BN,binder_void,0.9383,0.80679,-0.77047,1.55143,1.31581,-1.23242,0.923401,386.844
T000619,Li7,binder_void,ZnS,1.55143,1.31581,-1.23242,1.70353,1.42939,-1.31579,0.20771,19.5742
T000619,Li7,ZnS,ZnS,1.70353,1.42939,-1.31579,2.16179,1.52384,-1.51958,0.538899,86.9481
T000619,Li7,ZnS,ZnS,2.16179,1.52384,-1.51958,2.32069,1.29582,-1.35427,0.418284,28.6941
T000619,Li7,ZnS,ZnS,2.32069,1.29582,-1.35427,2.32069,1.29582,-1.35427,0,0
T000620,alpha,BN,binder_void,0,0,0,-0.09535,-0.08271,0.07842,0.148604,57.0798
T000620,alpha,binder_void,BN,-0.09535,-0.08271,0.07842,-0.44356,-0.38384,0.36819,0.543977,81.5984
T000620,alpha,BN,binder_void,-0.44356,-0.38384,0.36819,-0.73099,-0.6349,0.61189,0.452848,184.854
T000620,alpha,binder_void,ZnS,-0.73099,-0.6349,0.61189,-1.12642,-0.98294,0.95172,0.626906,100.499
T000620,alpha,ZnS,ZnS,-1.12642,-0.98294,0.95172,-3.8433,-3.38901,3.29471,4.37907,1045.97
T000620,alpha,ZnS,ZnS,-3.8433,-3.38901,3.29471,-3.8433,-3.38901,3.29471,0,0
T000621,Li7,BN,binder_void,0,0,0,0.1044,-0.41279,0.10209,0.438019,258.986
T000621,Li7,binder_void,ZnS,0.1044,-0.41279,0.10209,0.1211,-0.484249,0.12183,0.0760013,13.1996
T000621,Li7,ZnS,ZnS,0.1211,-0.484249,0.12183,0.4176,-1.848162,0.74132,1.54406,516.521
T000621,Li7,ZnS,ZnS,0.4176,-1.848162,0.74132,0.4099,-2.00614,1.04083,0.822078,51.2935
T000621,Li7,ZnS,ZnS,0.4099,-2.00614,1.04083,0.4099,-2.00614,1.04083,0,0
T000622,alpha,BN,binder_void,0,0,0,-0.1319,0.522,-0.12911,0.553718,209.752
T000622,alpha,binder_void,BN,-0.1319,0.522,-0.12911,-0.1591,0.62909,-0.15666,0.113864,15.9368
T000622,alpha,BN,binder_void,-0.1591,0.62909,-0.15666,-0.3791,1.48467,-0.37783,0.910833,377.438
T000622,alpha,binder_void,BN,-0.3791,1.48467,-0.37783,-0.4416,1.72892,-0.44343,0.26054,50.6213
T000622,alpha,BN,binder_void,-0.4416,1.72892,-0.44343,-0.5683,2.22966,-0.57537,0.53321,224.535
T000622,alpha,binder_void,BN,-0.5683,2.22966,-0.57537,-0.6357,2.4954,-0.64464,0.282802,50.5735
T000622,alpha,BN,binder_void,-0.6357,2.4954,-0.64464,-0.8479,3.31653,-0.86081,0.875968,393.5
T000622,alpha,binder_void,BN,-0.8479,3.31653,-0.86081,-0.9396,3.786,-0.99312,0.497171,58.6128
T000622,alpha,BN,binder_void,-0.9396,3.786,-0.99312,-1.0208,4.11609,-1.11221,0.36415,81.8623
T000622,alpha,binder_void,BN,-1.0208,4.11609,-1.11221,-1.0208,4.11609,-1.11221,0,0
T000622,alpha,BN,BN,-1.0208,4.11609,-1.11221,-1.0305,4.13593,-1.13204,0.0323169,2.40932
T000622,alpha,BN,BN,-1.0305,4.13593,-1.13204,-1.0407,4.15472,-1.16694,0.0452802,2.02963
T000622,alpha,BN,BN,-1.0407,4.15472,-1.16694,-1.0699,4.1405,-1.17455,0.0399827,1.0885
T000622,alpha,BN,BN,-1.0699,4.1405,-1.17455,-1.0781,4.13681,-1.19933,0.039234,1.26149
T000622,alpha,BN,BN,-1.0781,4.13681,-1.19933,-1.0762,4.13673,-1.19979,0.0416867,0.379672
T000622,alpha,BN,BN,-1.0762,4.13673,-1.19979,-1.0762,4.13673,-1.19979,0,0
T000623,Li7,BN,binder_void,0,0,0,-0.1337,-0.412788,-0.05918,0.438093,275.388
T000623,Li7,binder_void,binder_void,-0.1337,-0.412788,-0.05918,-0.7616,-2.20228,-0.19959,1.90289,265.734
T000623,Li7,binder_void,BN,-0.7616,-2.20228,-0.19959,-0.8616,-2.81927,-0.29359,0.63291,77.7585
T000623,Li7,BN,binder_void,-0.8616,-2.81927,-0.29359,-0.8929,-2.99711,-0.31397,0.182072,66.967
T000623,Li7,binder_void,BN,-0.8929,-2.99711,-0.31397,-1.0369,-3.73878,-0.41992,0.767332,64.2981
T000623,Li7,BN,BN,-1.0369,-3.73878,-0.41992,-1.1685,-4.4267,-0.51349,0.764601,89.8548
T000623,Li7,BN,BN,-1.1685,-4.4267,-0.51349,-1.1685,-4.4267,-0.51349,0,0
T000624,alpha,BN,binder_void,0,0,0,0.169,0.52182,0.07481,0.553624,218.023
T000624,alpha,binder_void,BN,0.169,0.52182,0.07481,0.7283,2.31608,0.31463,1.89488,306.382
T000624,alpha,BN,binder_void,0.7283,2.31608,0.31463,0.8979,2.87876,0.39351,0.593065,262.929
T000624,alpha,binder_void,BN,0.8979,2.87876,0.39351,1.013,3.33951,0.44822,0.478088,85.3674
T000624,alpha,BN,binder_void,1.013,3.33951,0.44822,1.1781,3.99228,0.52346,0.677872,322.598
T000624,alpha,binder_void,BN,1.1781,3.99228,0.52346,1.234,4.20419,0.54007,0.219846,31.7036
T000624,alpha,BN,binder_void,1.234,4.20419,0.54007,1.403,4.84582,0.58497,0.667074,178.052
T000624,alpha,binder_void,BN,1.403,4.84582,0.58497,1.433,5.06278,0.63865,0.226331,17.7824
T000624,alpha,BN,BN,1.433,5.06278,0.63865,1.5084,5.50324,0.75331,0.498147,47.1619
T000624,alpha,BN,BN,1.5084,5.50324,0.75331,1.5084,5.50324,0.75331,0,0
T000625,Li7,BN,binder_void,0,0,0,-0.05949,-0.12007,-0.06996,0.151184,102.134
T000625,Li7,binder_void,BN,-0.05949,-0.12007,-0.06996,-0.17524,-0.35131,-0.20486,0.291694,49.4349
T000625,Li7,BN,binder_void,-0.17524,-0.35131,-0.20486,-0.37076,-0.73959,-0.43768,0.49347,274.292
T000625,Li7,binder_void,BN,-0.37076,-0.73959,-0.43768,-0.65905,-1.41428,-0.83182,0.833665,110.216
T000625,Li7,BN,binder_void,-0.65905,-1.41428,-0.83182,-0.99315,-2.23555,-1.289109,1.00633,251.747
T000625,Li7,binder_void,BN,-0.99315,-2.23555,-1.289109,-1.04079,-2.35112,-1.308471,0.127353,8.028
T000625,Li7,BN,BN,-1.04079,-2.35112,-1.308471,-1.15917,-2.71072,-1.568717,0.492142,44.1478
T000625,Li7,BN,BN,-1.15917,-2.71072,-1.568717,-1.15917,-2.71072,-1.568717,0,0
T000626,alpha,BN,binder_void,0,0,0,0.18781,0.37905,0.22085,0.477237,184.84
T000626,alpha,binder_void,BN,0.18781,0.37905,0.22085,0.1992,0.40208,0.23417,0.0289522,4.53219
T000626,alpha,BN,binder_void,0.1992,0.40208,0.23417,0.53587,1.07903,0.62459,0.851021,322.167
T000626,alpha,binder_void,BN,0.53587,1.07903,0.62459,0.60387,1.22113,0.70356,0.176229,31.0437
T000626,alpha,BN,binder_void,0.60387,1.22113,0.70356,0.91107,1.85632,1.06048,0.790912,322.745
T000626,alpha,binder_void,ZnS,0.91107,1.85632,1.06048,1.27127,2.60883,1.45814,0.924416,173.975
T000626,alpha,ZnS,ZnS,1.27127,2.60883,1.45814,2.23267,4.71433,2.56682,2.67406,430.697
T000626,alpha,ZnS,ZnS,2.23267,4.71433,2.56682,2.23267,4.71433,2.56682,0,0
T000627,Li7,BN,binder_void,0,0,0,-0.42293,-0.30439,0.32878,0.616491,376.4
T000627,Li7,binder_void,BN,-0.42293,-0.30439,0.32878,-1.48574,-1.062,1.11681,1.52703,203.737
T000627,Li7,BN,BN,-1.48574,-1.062,1.11681,-2.08189,-1.4689,1.57508,0.862871,262.739
T000627,Li7,BN,BN,-2.08189,-1.4689,1.57508,-2.08189,-1.4689,1.57508,0,0
T000628,alpha,BN,binder_void,0,0,0,0.08036,0.05784,-0.06248,0.117082,43.3984
T000628,alpha,binder_void,BN,0.08036,0.05784,-0.06248,1.01637,0.73797,-0.78389,1.36362,194.992
T000628,alpha,BN,binder_void,1.01637,0.73797,-0.78389,1.04267,0.75687,-0.80379,0.0380168,14.8649
T000628,alpha,binder_void,BN,1.04267,0.75687,-0.80379,1.15377,0.83692,-0.88787,0.160624,30.0428
T000628,alpha,BN,binder_void,1.15377,0.83692,-0.88787,1.60217,1.16164,-1.21604,0.643677,275.592
T000628,alpha,binder_void,BN,1.60217,1.16164,-1.21604,1.97617,1.42875,-1.470743,0.525538,90.3246
T000628,alpha,BN,binder_void,1.97617,1.42875,-1.470743,2.18377,1.57632,-1.611988,0.291234,133.933
T000628,alpha,binder_void,BN,2.18377,1.57632,-1.611988,2.42137,1.74305,-1.773189,0.332091,52.366
T000628,alpha,BN,binder_void,2.42137,1.74305,-1.773189,2.95037,2.11379,-2.131693,0.739127,273.843
T000628,alpha,binder_void,ZnS,2.95037,2.11379,-2.131693,3.18557,2.28221,-2.3046313,0.337139,58.2861
T000628,alpha,ZnS,ZnS,3.18557,2.28221,-2.3046313,4.68057,3.32791,-3.3973,2.27179,302.358
T000628,alpha,ZnS,ZnS,4.68057,3.32791,-3.3973,4.68057,3.32791,-3.3973,0,0
T000629,Li7,BN,binder_void,0,0,0,0.0256,-0.0408,-0.0097,0.0491176,32.4361
T000629,Li7,binder_void,ZnS,0.0256,-0.0408,-0.0097,0.3884,-0.5894,-0.14568,0.671847,106.76
T000629,Li7,ZnS,ZnS,0.3884,-0.5894,-0.14568,1.1976,-1.8292,-0.670975,1.58294,648.396
T000629,Li7,ZnS,ZnS,1.1976,-1.8292,-0.670975,1.281,-2.1378,-0.808276,0.83096,52.4078
T000629,Li7,ZnS,ZnS,1.281,-2.1378,-0.808276,1.281,-2.1378,-0.808276,0,0
T000630,alpha,BN,binder_void,0,0,0,-0.49331,0.7858,0.18695,0.946514,356.481
T000630,alpha,binder_void,BN,-0.49331,0.7858,0.18695,-0.81998,1.3206,0.32322,0.641427,104.729
T000630,alpha,BN,binder_void,-0.81998,1.3206,0.32322,-1.28489,2.0811,0.51963,0.912972,399.943
T000630,alpha,binder_void,ZnS,-1.28489,2.0811,0.51963,-1.73029,2.7971,0.70999,0.864615,158.102
T000630,alpha,ZnS,ZnS,-1.73029,2.7971,0.70999,-2.50165,4.0143,0.99728,1.48931,450.746
T000630,alpha,ZnS,ZnS,-2.50165,4.0143,0.99728,-2.50165,4.0143,0.99728,0,0
T000631,Li7,BN,binder_void,0,0,0,-0.60841,0.0665,-0.0778,0.617274,373.036
T000631,Li7,binder_void,BN,-0.60841,0.0665,-0.0778,-1.27801,0.1481,-0.19052,0.684333,92.6602
T000631,Li7,BN,binder_void,-1.27801,0.1481,-0.19052,-2.12306,0.2521,-0.34585,0.869314,335.036
T000631,Li7,binder_void,BN,-2.12306,0.2521,-0.34585,-2.56184,0.3393,-0.47247,0.488358,22.9178
T000631,Li7,BN,BN,-2.56184,0.3393,-0.47247,-2.61606,0.3487,-0.51593,0.075065,11.0198
T000631,Li7,BN,BN,-2.61606,0.3487,-0.51593,-2.67251,0.3564,-0.55544,0.0877423,4.3452
T000631,Li7,BN,BN,-2.67251,0.3564,-0.55544,-2.67443,0.3563,-0.55805,0.0799796,0.985223
T000631,Li7,BN,BN,-2.67443,0.3563,-0.55805,-2.67443,0.3563,-0.55805,0,0
T000632,alpha,BN,binder_void,0,0,0,0.0743,-0.0081,0.00951,0.0753476,31.1217
T000632,alpha,binder_void,BN,0.0743,-0.0081,0.00951,0.9793,-0.1068,0.1239,0.917633,128.052
T000632,alpha,BN,binder_void,0.9793,-0.1068,0.1239,1.9227,-0.2067,0.23868,0.955719,387.313
T000632,alpha,binder_void,ZnS,1.9227,-0.2067,0.23868,2.2265,-0.2365,0.27399,0.307292,54.4617
T000632,alpha,ZnS,ZnS,2.2265,-0.2365,0.27399,5.4774,-0.5646,0.65399,3.32733,869.052
T000632,alpha,ZnS,ZnS,5.4774,-0.5646,0.65399,5.4774,-0.5646,0.65399,0,0
T000633,Li7,BN,binder_void,0,0,0,0.01902,0.02233,0.06024,0.0670036,43.1093
T000633,Li7,binder_void,BN,0.01902,0.02233,0.06024,0.05183,0.06118,0.16823,0.11937,20.4979
T000633,Li7,BN,binder_void,0.05183,0.06118,0.16823,0.23256,0.27939,0.78784,0.68185,412.78
T000633,Li7,binder_void,BN,0.23256,0.27939,0.78784,0.60882,0.87153,1.98234,1.38836,149.676
T000633,Li7,BN,BN,0.60882,0.87153,1.98234,0.86571,1.31051,2.74966,0.935572,213.936
T000633,Li7,BN,BN,0.86571,1.31051,2.74966,0.86571,1.31051,2.74966,0,0
T000634,alpha,BN,binder_void,0,0,0,-0.21395,-0.25125,-0.67787,0.754004,305.673
T000634,alpha,binder_void,ZnS,-0.21395,-0.25125,-0.67787,-0.42468,-0.51566,-1.3553367,0.757197,110.894
T000634,alpha,ZnS,binder_void,-0.42468,-0.51566,-1.3553367,-1.0445,-1.3286,-3.40407,2.29975,770.643
T000634,alpha,binder_void,BN,-1.0445,-1.3286,-3.40407,-1.09289,-1.41762,-3.62442,0.242586,35.0809
T000634,alpha,BN,BN,-1.09289,-1.41762,-3.62442,-1.27426,-1.73902,-4.38877,0.852326,247.708
T000634,alpha,BN,BN,-1.27426,-1.73902,-4.38877,-1.27426,-1.73902,-4.38877,0,0
T000635,Li7,BN,binder_void,0,0,0,-0.35788,0.14905,-0.724559,0.82244,485.763
T000635,Li7,binder_void,BN,-0.35788,0.14905,-0.724559,-0.83819,0.29469,-1.605072,1.01515,128.055
T000635,Li7,BN,binder_void,-0.83819,0.29469,-1.605072,-1.17028,0.44791,-2.206141,0.709987,197.763
T000635,Li7,binder_void,binder_void,-1.17028,0.44791,-2.206141,-1.41212,0.60285,-2.71569,0.649011,34.4358
T000635,Li7,binder_void,binder_void,-1.41212,0.60285,-2.71569,-1.41212,0.60285,-2.71569,0,0
T000636,alpha,BN,binder_void,0,0,0,0.02677,-0.01115,0.0542,0.06147,22.9882
T000636,alpha,binder_void,BN,0.02677,-0.01115,0.0542,0.08468,-0.03489,0.17049,0.132065,16.7089
T000636,alpha,BN,binder_void,0.08468,-0.03489,0.17049,0.37093,-0.15222,0.74519,0.652743,244.955
T000636,alpha,binder_void,BN,0.37093,-0.15222,0.74519,0.63254,-0.25945,1.28172,0.60649,92.6042
T000636,alpha,BN,binder_void,0.63254,-0.25945,1.28172,0.8418,-0.34528,1.71855,0.491967,206.79
T000636,alpha,binder_void,BN,0.8418,-0.34528,1.71855,0.97017,-0.39872,1.98599,0.301435,49.4025
T000636,alpha,BN,binder_void,0.97017,-0.39872,1.98599,1.29375,-0.53169,2.66051,0.760089,336.61
T000636,alpha,binder_void,BN,1.29375,-0.53169,2.66051,1.48778,-0.60851,3.04919,0.441222,73.6045
T000636,alpha,BN,binder_void,1.48778,-0.60851,3.04919,1.62875,-0.66971,3.33683,0.326262,131.338
T000636,alpha,binder_void,BN,1.62875,-0.66971,3.33683,2.01099,-0.84168,4.09446,0.866575,113.501
T000636,alpha,BN,BN,2.01099,-0.84168,4.09446,2.43249,-1.05828,4.93873,0.979074,183.471
T000636,alpha,BN,BN,2.43249,-1.05828,4.93873,2.43249,-1.05828,4.93873,0,0
T000637,Li7,BN,binder_void,0,0,0,-0.28722,0.46996,0.77291,0.950026,558.164
T000637,Li7,binder_void,BN,-0.28722,0.46996,0.77291,-0.30075,0.49149,0.81365,0.0480277,4.67269
T000637,Li7,BN,binder_void,-0.30075,0.49149,0.81365,-0.47783,0.77981,1.35993,0.646002,240.041
T000637,Li7,binder_void,ZnS,-0.47783,0.77981,1.35993,-0.59013,1.08387,1.61072,0.429659,27.7766
T000637,Li7,ZnS,ZnS,-0.59013,1.08387,1.61072,-0.57624,1.0906,1.63857,0.065321,3.72906
T000637,Li7,ZnS,ZnS,-0.57624,1.0906,1.63857,-0.56208,1.08079,1.64068,0.0638113,3.8142
T000637,Li7,ZnS,binder_void,-0.56208,1.08079,1.64068,-0.56286,1.07896,1.6419,0.0035411,0.14926
T000637,Li7,binder_void,ZnS,-0.56286,1.07896,1.6419,-0.56286,1.07896,1.6419,0,0
T000637,Li7,ZnS,ZnS,-0.56286,1.07896,1.6419,-0.56462,1.07993,1.63902,0.0283257,1.17661
T000637,Li7,ZnS,ZnS,-0.56462,1.07993,1.63902,-0.564,1.0803,1.64003,0.0258372,0.476571
T000637,Li7,ZnS,ZnS,-0.564,1.0803,1.64003,-0.564,1.0803,1.64003,0,0
T000638,alpha,BN,binder_void,0,0,0,0.00011,-0.00019,-0.0003,0.000378616,0.127759
T000638,alpha,binder_void,BN,0.00011,-0.00019,-0.0003,0.0158,-0.02586,-0.04252,0.0518441,8.84721
T000638,alpha,BN,binder_void,0.0158,-0.02586,-0.04252,0.29253,-0.48012,-0.78815,0.916033,360.396
T000638,alpha,binder_void,BN,0.29253,-0.48012,-0.78815,0.30153,-0.49562,-0.81395,0.0314071,4.5409
T000638,alpha,BN,binder_void,0.30153,-0.49562,-0.81395,0.58759,-0.987277,-1.63114,0.995924,451.014
T000638,alpha,binder_void,BN,0.58759,-0.987277,-1.63114,0.59272,-0.995878,-1.64517,0.017235,3.45448
T000638,alpha,BN,binder_void,0.59272,-0.995878,-1.64517,0.86795,-1.45749,-2.39803,0.925616,417.202
T000638,alpha,binder_void,BN,0.86795,-1.45749,-2.39803,1.04914,-1.789797,-2.918759,0.644417,76.8587
T000638,alpha,BN,binder_void,1.04914,-1.789797,-2.918759,1.17881,-1.985089,-3.262487,0.418013,139.86
T000638,alpha,binder_void,binder_void,1.17881,-1.985089,-3.262487,1.21013,-2.054907,-3.340736,0.114077,7.69921
T000638,alpha,binder_void,binder_void,1.21013,-2.054907,-3.340736,1.21013,-2.054907,-3.340736,0,0
T000639,Li7,BN,binder_void,0,0,0,0.00016,6e-05,-0.00034,0.000384892,0.145581
T000639,Li7,binder_void,BN,0.00016,6e-05,-0.00034,0.03015,0.01108,-0.06467,0.0718322,12.4103
T000639,Li7,BN,binder_void,0.03015,0.01108,-0.06467,0.29973,0.10345,-0.61896,0.623625,384.717
T000639,Li7,binder_void,BN,0.29973,0.10345,-0.61896,0.32875,0.11879,-0.68094,0.0701483,10.1272
T000639,Li7,BN,binder_void,0.32875,0.11879,-0.68094,0.65172,0.28344,-1.37352,0.783963,310.559
T000639,Li7,binder_void,binder_void,0.65172,0.28344,-1.37352,1.44749,0.93698,-2.615561,1.64123,116.566
T000639,Li7,binder_void,BN,1.44749,0.93698,-2.615561,1.45692,0.96093,-2.620434,0.0286439,0.807524
T000639,Li7,BN,binder_void,1.45692,0.96093,-2.620434,1.45692,0.96093,-2.620434,0,0
T000639,Li7,binder_void,binder_void,1.45692,0.96093,-2.620434,1.43425,0.97635,-2.55864,0.100704,4.36187
T000639,Li7,binder_void,binder_void,1.43425,0.97635,-2.55864,1.43447,0.97713,-2.55777,0.00174986,0.305545
T000639,Li7,binder_void,binder_void,1.43447,0.97713,-2.55777,1.43447,0.97713,-2.55777,0,0
T000640,alpha,BN,binder_void,0,0,0,-0.38961,-0.14308,0.83626,0.93372,366.247
T000640,alpha,binder_void,BN,-0.38961,-0.14308,0.83626,-0.48844,-0.18015,1.05453,0.242449,43.1043
T000640,alpha,BN,binder_void,-0.48844,-0.18015,1.05453,-0.84451,-0.31339,1.84034,0.873148,377.522
T000640,alpha,binder_void,ZnS,-0.84451,-0.31339,1.84034,-0.92707,-0.34512,2.01837,0.198804,34.337
T000640,alpha,ZnS,ZnS,-0.92707,-0.34512,2.01837,-2.24394,-0.887907,4.89589,3.28919,648.79
T000640,alpha,ZnS,ZnS,-2.24394,-0.887907,4.89589,-2.24394,-0.887907,4.89589,0,0
T000641,Li7,BN,binder_void,0,0,0,0.05601,-0.0733,-0.03785,0.0997344,64.4787
T000641,Li7,binder_void,BN,0.05601,-0.0733,-0.03785,0.33554,-0.4446,-0.22901,0.502634,88.5806
T000641,Li7,BN,binder_void,0.33554,-0.4446,-0.22901,0.841323,-1.1125,-0.57813,0.908866,545.537
T000641,Li7,binder_void,BN,0.841323,-1.1125,-0.57813,0.906571,-1.1883,-0.618,0.107792,9.28597
T000641,Li7,BN,BN,0.906571,-1.1883,-0.618,1.4489264,-1.7844,-0.93109,0.905157,132.117
T000641,Li7,BN,BN,1.4489264,-1.7844,-0.93109,1.4489264,-1.7844,-0.93109,0,0
T000642,alpha,BN,binder_void,0,0,0,-0.43453,0.5688,0.29361,0.773706,306.483
T000642,alpha,binder_void,BN,-0.43453,0.5688,0.29361,-0.66832,0.8706,0.41929,0.401992,61.9318
T000642,alpha,BN,binder_void,-0.66832,0.8706,0.41929,-1.22301,1.5876,0.71772,0.954614,423.751
T000642,alpha,binder_void,BN,-1.22301,1.5876,0.71772,-1.43554,1.8661,0.83021,0.367899,69.539
T000642,alpha,BN,binder_void,-1.43554,1.8661,0.83021,-1.6159,2.1081,0.9271,0.317091,142.422
T000642,alpha,binder_void,ZnS,-1.6159,2.1081,0.9271,-2.06354,2.699,1.15849,0.776808,139.401
T000642,alpha,ZnS,ZnS,-2.06354,2.699,1.15849,-3.39962,4.3297,1.84048,2.35165,326.473
T000642,alpha,ZnS,ZnS,-3.39962,4.3297,1.84048,-3.39962,4.3297,1.84048,0,0
T000643,Li7,BN,binder_void,0,0,0,0.12452,-0.0326,0.00476,0.128821,91.6181
T000643,Li7,binder_void,BN,0.12452,-0.0326,0.00476,1.286229,-0.3231,0.04701,1.19879,186.183
T000643,Li7,BN,binder_void,1.286229,-0.3231,0.04701,2.043844,-0.5056,0.09609,0.782165,413.889
T000643,Li7,binder_void,binder_void,2.043844,-0.5056,0.09609,3.65946,-0.7884,0.29234,1.67645,96.2928
T000643,Li7,binder_void,BN,3.65946,-0.7884,0.29234,4.04395,-0.8782,0.34268,0.407414,22.5982
T000643,Li7,BN,BN,4.04395,-0.8782,0.34268,4.26531,-0.9427,0.31805,0.251808,29.4188
T000643,Li7,BN,BN,4.26531,-0.9427,0.31805,4.26531,-0.9427,0.31805,0,0
T000644,alpha,BN,binder_void,0,0,0,-0.57901,0.1517,-0.02214,0.599011,221.558
T000644,alpha,binder_void,BN,-0.57901,0.1517,-0.02214,-0.76457,0.1995,-0.03061,0.191809,34.2211
T000644,alpha,BN,binder_void,-0.76457,0.1995,-0.03061,-1.14035,0.2961,-0.04616,0.388345,163.936
T000644,alpha,binder_void,BN,-1.14035,0.2961,-0.04616,-2.04649,0.5248,-0.09937,0.936139,150.512
T000644,alpha,BN,binder_void,-2.04649,0.5248,-0.09937,-2.91466,0.7485,-0.15147,0.898337,387.167
